2025년도 제3회 일반 및 기타특별회계 추가경정 예산서 (경기도 구리시),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,__sheet__,__file__
2025,추경3회,일반회계,지역보건과,산모신생아 건강관리 지원(전환사업),308-13,공기관등에대한경상적위탁사업비,○산모신생아 건강관리 지원(전환사업),581593,524372,57221,0,0,0,0,40059,0,17162,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,선천성대사이상 검사 및 환아관리,307-01,의료 및 회복비,○선천성대사이상 검사 및 환아지원,72000,24000,48000,0,0,24000,0,12000,0,12000,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,선천성 난청검사 및 보청기 지원,307-01,의료 및 회복비,○선천성 난청검사 및 보청기 지원,3000,5000,-2000,0,0,-1000,0,-500,0,-500,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,청소년산모 임신출산 의료비 지원,308-13,공기관등에대한경상적위탁사업비,○청소년산모 임신출산 의료비 지원,916,1200,-284,0,0,-142,0,-71,0,-71,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,고위험임산부 의료비 지원,307-01,의료 및 회복비,○고위험임산부 의료비 지원,28000,50000,-22000,0,0,-11000,0,-5500,0,-5500,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,201-01,사무관리비,○치매안심센터 및 치매관리사업 수당,27292,23292,0,0,0,0,0,0,0,0,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,201-01,사무관리비,  ｏ치매안심센터 협력의사 수당,25612,21612,4000,0,0,3200,0,120,0,680,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,201-01,사무관리비,○치매친화환경 조성사업,3500,2500,0,0,0,0,0,0,0,0,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,201-01,사무관리비,  ｏ치매인식개선 홍보물 제작 등,3000,2000,1000,0,0,800,0,30,0,170,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,201-03,행사운영비,○치매환자 및 가족 힐링프로그램 운영,700,2000,-1300,0,0,-1040,0,-39,0,-221,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,301-11,행사실비지원금,○치매사업 행사추진 실비보상,400,1000,-600,0,0,-480,0,-18,0,-102,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,301-14,기타보상금,○치매인식개선 사업 참여자 인센티브,1600,2000,-400,0,0,-320,0,-12,0,-68,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,307-01,의료 및 회복비,○치매환자 조호물품(기저귀 등) 구입,45300,41000,4300,0,0,3440,0,129,0,731,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,치매안심센터 운영,307-01,의료 및 회복비,○치매 확진 검사비 지원,13000,10000,3000,0,0,2400,0,90,0,510,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 기초정신건강복지센터 지원 이자발생액,5,0,5,0,0,0,0,0,0,5,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 기초정신건강복지센터 인력지원 집행잔액,2540,0,2540,0,0,0,0,0,0,2540,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 기초정신건강복지센터 인력지원 이자발생액,135,0,135,0,0,0,0,0,0,135,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 아동청소년 정신건강증진사업 이자발생액,4,0,4,0,0,0,0,0,0,4,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 정신질환자치료비지원 이자발생액,3,0,3,0,0,0,0,0,0,3,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 자살예방 및 정신건강증진사업 이자발생액,8,0,8,0,0,0,0,0,0,8,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 기초정신건강복지센터 자살예방사업 지원 이자발생액,23,0,23,0,0,0,0,0,0,23,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 청년 및 노인정신건강증진사업 이자발생액,13,0,13,0,0,0,0,0,0,13,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 마음안심버스 운영 이자발생액,5,0,5,0,0,0,0,0,0,5,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 정신질환자 회복지원사업 이자발생액,42,0,42,0,0,0,0,0,0,42,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 모자보건사업 보조인력비 이자발생액,8,0,8,0,0,0,0,0,0,8,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 임신 사전건강관리 지원 집행잔액 및 이자발생액,2,0,2,0,0,0,0,0,0,2,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 냉동난자 사용 보조생식술 지원 집행잔액 및 이자발생액,1776,0,1776,0,0,0,0,0,0,1776,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 영유아 사전예방적 건강관리사업 집행잔액 및 이자발생액,2449,0,2449,0,0,0,0,0,0,2449,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 청소년산모 임신출산 의료비 지원 집행잔액  및 이자발생액,519,0,519,0,0,0,0,0,0,519,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 고위험 임산부 의료비 지원 집행잔액 및 이자발생액,16475,0,16475,0,0,0,0,0,0,16475,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 저소득층 기저귀 조제분유 지원사업 이자발생액,609,0,609,0,0,0,0,0,0,609,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 생애초기 건강관리 시범사업 집행잔액 및 이자발생액,20,0,20,0,0,0,0,0,0,20,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 만성질환 전문인력 양성교육(우수사례)  이자발생,1,0,1,0,0,0,0,0,0,1,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○방문건강관리사업 집행잔액 및 이자발생액,35161,0,35161,0,0,0,0,0,0,35161,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 지역사회건강조사 이자발생액,499,0,499,0,0,0,0,0,0,499,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 만성질환 전문인력 양성교육(FMTP)  집행잔액 및 이자발생액,1,0,1,0,0,0,0,0,0,1,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 치매안심센터 운영비 집행잔액 및 이자발생액,54738,0,54738,0,0,0,0,0,0,54738,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 공공후견지원사업 이자발생액,3,0,3,0,0,0,0,0,0,3,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 국가건강검진사업   (영유아) 집행잔액 및 이자발생액,1230,0,1230,0,0,0,0,0,0,1230,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 암관리사업(암검진사업) 이자발생액,37,0,37,0,0,0,0,0,0,37,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 전국민마음투자 지원사업 집행잔액 및 이자발생액,37260,0,37260,0,0,0,0,0,0,37260,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-01,국고보조금반환금,○2024년 희귀질환자 의료비 지원 이자발생액,39,0,39,0,0,0,0,0,0,39,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 기초정신건강복지센터 지원 이자발생액,5,0,5,0,0,0,0,0,0,5,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 기초정신건강복지센터 인력지원 집행잔액,489,0,489,0,0,0,0,0,0,489,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 기초정신건강복지센터 인력지원 이자발생액,23,0,23,0,0,0,0,0,0,23,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 기초정신건강복지센터 등 종사자 처우개선비 지원 이자발생액,10,0,10,0,0,0,0,0,0,10,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 정신질환자치료지원 이자발생액,11,0,11,0,0,0,0,0,0,11,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 기초자살예방센터 운영(운영지원) 이자발생액,8,0,8,0,0,0,0,0,0,8,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 기초자살예방센터 운영(인력지원) 집행잔액,2061,0,2061,0,0,0,0,0,0,2061,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 기초자살예방센터 운영(인력지원) 이자발생액,26,0,26,0,0,0,0,0,0,26,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 청년 및 노인정신건강증진사업  이자발생액,2,0,2,0,0,0,0,0,0,2,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 마음안심버스운영 이자발생액,1,0,1,0,0,0,0,0,0,1,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 모자보건사업 보조인력비 이자발생액,4,0,4,0,0,0,0,0,0,4,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 임신 사전건강관리 지원 집행잔액 및 이자발생액,1,0,1,0,0,0,0,0,0,1,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 난임부부 시술비 지원(전환사업) 집행잔액 및 이자발생액,151,0,151,0,0,0,0,0,0,151,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 난임부부 시술비 지원(경기형) 집행잔액 및 이자발생액,88,0,88,0,0,0,0,0,0,88,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 난임시술 중단 의료비 지원 집행잔액 및 이자발생액,16376,0,16376,0,0,0,0,0,0,16376,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 냉동난자 사용 보조생식술 지원 집행잔액 및 이자발생액,888,0,888,0,0,0,0,0,0,888,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 산모신생아 건강관리 지원사업(전환) 이자발생액,1387,0,1387,0,0,0,0,0,0,1387,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 산모신생아 건강관리 지원사업(추가형) 이자발생액,193,0,193,0,0,0,0,0,0,193,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 영유아 사전예방적 건강관리사업 집행잔액 및 이자발생액,1224,0,1224,0,0,0,0,0,0,1224,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 청소년산모 임신출산 의료비 지원 집행잔액  및 이자발생액,260,0,260,0,0,0,0,0,0,260,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 고위험 임산부 의료비 지원 집행잔액 및 이자발생액,8238,0,8238,0,0,0,0,0,0,8238,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 저소득층 기저귀 조제분유 지원사업 이자발생액,305,0,305,0,0,0,0,0,0,305,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2021년 산후조리비 지원사업 소멸액,3459,0,3459,0,0,0,0,0,0,3459,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 산후조리비 지원사업 집행잔액 및 이자발생액,90736,0,90736,0,0,0,0,0,0,90736,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 생애초기 건강관리 시범사업 집행잔액 및 이자발생액,10,0,10,0,0,0,0,0,0,10,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 영양플러스 사업 이자발생액,72,0,72,0,0,0,0,0,0,72,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 치매안심센터 운영사업 집행잔액 및 이자발생액,2053,0,2053,0,0,0,0,0,0,2053,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 치매안심센터 공공후견사업 이자발생액,1,0,1,0,0,0,0,0,0,1,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 치매치료관리비 지원 집행잔액 및 이자발생액,5117,0,5117,0,0,0,0,0,0,5117,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 영유아건강검진 지원 등 집행잔액 및 이자발생액,154,0,154,0,0,0,0,0,0,154,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 암관리사업(암검진사업) 이자발생액,6,0,6,0,0,0,0,0,0,6,데이터,지역보건과.xlsx
2025,추경3회,일반회계,지역보건과,보전지출(지역보건과),802-02,시ㆍ도비보조금반환금,○2024년 암관리사업(암환자 의료비 지원사업) 집행잔액 및 이자발생액,34025,0,34025,0,0,0,0,0,0,34025,데이터,지역보건과.xlsx
2025,추경3회,일반회계,징수과,도세체납액 징수활동비 지원,201-01,사무관리비,○세입징수 담당자 힐링프로그램,9000,0,9000,0,0,0,0,9000,0,0,데이터,징수과.xlsx
2025,추경3회,일반회계,징수과,내실있는 체납업무 추진,303-01,포상금,○채권추심 전문계약직 공무원 세입징수 포상금,36000,30000,6000,0,0,0,0,0,0,6000,데이터,징수과.xlsx
2025,추경3회,일반회계,징수과,보전지출(징수과),802-02,시ㆍ도비보조금반환금,○2024년 도세 체납 징수활동비 이자반납,47,0,47,0,0,0,0,0,0,47,데이터,징수과.xlsx
2025,추경3회,일반회계,총무과,효율적인 인사운영,309-02,공무원연금관리공단경상전출금,○공무원 대여학자부담금,294,1000,-706,0,0,0,0,0,0,-706,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,통반장 운영 활성화,301-07,통장ㆍ이장ㆍ반장활동보상금,○통장 상여품 지급,9600,0,9600,0,0,0,0,0,0,9600,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,경기 행복마을관리소 설치 운영,201-02,공공운영비,○행복마을관리소 공공요금,10567,10560,7,0,0,0,0,3,0,4,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,보전지출(총무과),802-01,국고보조금반환금,○2024년 북한이탈주민 정착지원 집행잔액,262,0,262,0,0,0,0,0,0,262,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,보전지출(총무과),802-01,국고보조금반환금,○2024년 북한이탈주민 정착지원 이자반납금,5,0,5,0,0,0,0,0,0,5,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,보전지출(총무과),802-02,시ㆍ도비보조금반환금,○2024년 대일항쟁기 강제동원 피해여성 근로자 지원사업 집행잔액,4400,0,4400,0,0,0,0,0,0,4400,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,보전지출(총무과),802-02,시ㆍ도비보조금반환금,○2024년 대일항쟁기 강제동원 피해여성 근로자 지원사업 이자반납금,15,0,15,0,0,0,0,0,0,15,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,보전지출(총무과),802-02,시ㆍ도비보조금반환금,○2024년 경기 행복마을관리소 운영 집행잔액,6228,0,6228,0,0,0,0,0,0,6228,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,보전지출(총무과),802-02,시ㆍ도비보조금반환금,○2024년 경기 행복마을관리소 운영 이자반납금,144,0,144,0,0,0,0,0,0,144,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,보전지출(총무과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 민주화운동 관련자 지원사업 집행잔액,1200,0,1200,0,0,0,0,0,0,1200,데이터,총무과.xlsx
2025,추경3회,일반회계,총무과,보전지출(총무과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 민주화운동 관련자 지원사업 이자반납금,11,0,11,0,0,0,0,0,0,11,데이터,총무과.xlsx
2025,추경3회,일반회계,토지정보과,시민공감 지적재조사 운영,201-01,사무관리비,○지적재조사사업에 따른 도시계획선(지형도면등재) 도면 작성,2372,3200,0,0,0,0,0,0,0,0,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,시민공감 지적재조사 운영,201-01,사무관리비,  ｏ연속도 작성,766,1200,-434,0,0,0,0,0,0,-434,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,시민공감 지적재조사 운영,201-01,사무관리비,  ｏ연속지적 품질개선,163,400,-237,0,0,0,0,0,0,-237,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,시민공감 지적재조사 운영,201-01,사무관리비,  ｏ용도지역지구도면 작성,1443,1600,-157,0,0,0,0,0,0,-157,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,시민공감 지적재조사 운영,301-14,기타보상금,○2023년 지적재조사 우미내지구 조정금,72000,202000,-130000,0,0,0,0,0,0,-130000,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,도로명주소체계 고도화,405-01,자산및물품취득비,○도로명주소 업무추진을 위한 복합기 구입(2024년 시군종합평가 상사업비),6633,6800,-167,0,0,0,0,0,0,-167,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,주소정보시설 일제조사,201-01,사무관리비,○주소정보시설 일제조사,20233,22000,0,0,0,0,0,0,0,0,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,주소정보시설 일제조사,201-01,사무관리비,  ｏ주소정보시설 (6종),20233,22000,-1767,0,0,0,0,0,0,-1767,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,공정한 개별공시지가 조사 · 결정,201-02,공공운영비,○개별공시지가 토지특성조사용 드론 유지보수,1000,0,1000,0,0,0,0,0,0,1000,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,보전지출(토지정보과),802-01,국고보조금반환금,○2024년 개별공시지가 조사·산정 국고보조금 이자 반납,11,0,11,0,0,0,0,0,0,11,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,보전지출(토지정보과),802-01,국고보조금반환금,○2024년 지적재조사사업 국고보조금 이자반납,9,0,9,0,0,0,0,0,0,9,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,보전지출(토지정보과),802-02,시ㆍ도비보조금반환금,○2024년 공인중개사 연수교육 운영 도비보조금 집행잔액 반납,281,0,281,0,0,0,0,0,0,281,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,보전지출(토지정보과),802-02,시ㆍ도비보조금반환금,○2024년 공인중개사 연수교육 운영 도비보조금 이자 반납,10,0,10,0,0,0,0,0,0,10,데이터,토지정보과.xlsx
2025,추경3회,일반회계,토지정보과,보전지출(토지정보과),802-02,시ㆍ도비보조금반환금,○2024년도 국가지점번호 표기실태 도비보조금 이자발생액 반납,1,0,1,0,0,0,0,0,0,1,데이터,토지정보과.xlsx
2025,추경3회,일반회계,평생학습과,평생학습 추진체계 구축,207-01,연구용역비,○구리시 평생교육 중장기발전계획 수립,20229,22000,-1771,0,0,0,0,0,0,-1771,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,평생학습 추진체계 구축,308-08,교육기관에대한보조,○365일 1학교 1평생학습교실,3000,9000,-6000,0,0,0,0,0,0,-6000,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,학습동아리 육성지원,307-04,민간행사사업보조,○학습동아리 육성지원,20000,24000,-4000,0,0,0,0,0,0,-4000,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,교육지원사업 확대 운영,201-01,사무관리비,○학생 아침간편식 지원,157500,0,157500,0,0,0,0,0,0,157500,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,교육지원사업 확대 운영,207-01,연구용역비,○구리시 중장기 교육발전 계획수립,20240,22000,-1760,0,0,0,0,0,0,-1760,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,유치원 방과 후 원어민 영어프로그램,201-03,행사운영비,○유치원 방과 후 원어민 영어프로그램,44000,55000,-11000,0,0,0,0,0,0,-11000,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,학생보호자 지원단 운영,201-03,행사운영비,○학생보호자 지원단 활동 운영물품 지원,500,0,500,0,0,0,0,0,0,500,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,학생보호자 지원단 운영,301-11,행사실비지원금,○학생보호자 지원단 활동 참석자 실비보상,918,0,918,0,0,0,0,0,0,918,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,구리 미래학교,201-03,행사운영비,○구리 미래학교,298310,300000,-1690,0,0,0,0,0,0,-1690,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,진로박람회 등 개최,201-03,행사운영비,○구리시 청소년 진로박람회 등 개최,48500,50000,-1500,0,0,0,0,0,0,-1500,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,시군 청소년상담복지센터 종사자 처우개선비 지급,301-02,"사회보장적수혜금(취약계층, 지방재원)",○청소년상담복지센터 처우개선비,6300,6000,300,0,0,0,0,300,0,0,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,대안교육기관 급식비 지원,308-08,교육기관에대한보조,○대안교육기관 급식비 지원(상반기),220749,434704,0,0,0,0,0,0,0,0,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,대안교육기관 급식비 지원,308-08,교육기관에대한보조,  ｏ대안교육기관 급식비(전액감),0,207618,-207618,0,0,0,0,-62286,0,-145332,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,대안교육기관 급식비 지원,308-08,교육기관에대한보조,  ｏ대안교육기관 급식비 지원(상반기),220749,122227,98522,0,0,0,0,29557,0,68965,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,대안교육기관 급식비 지원,308-08,교육기관에대한보조,  ｏ대안교육기관 급식비(전액감),0,104859,-104859,0,0,0,0,-31457,0,-73402,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,대안교육기관 급식비 지원,308-08,교육기관에대한보조,○대안교육기관 급식비 지원(하반기),149333,0,149333,0,0,0,0,0,0,149333,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,생활체육 활성화 지원,307-04,민간행사사업보조,○2025 구리 스포츠 공로자 발굴대상,11000,0,11000,0,0,0,0,0,0,11000,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,어르신 스포츠 시설 이용료 지원 사업,301-01,사회보장적수혜금(국고보조재원),○어르신 스포츠시설 이용료 지원,106725,0,106725,0,0,74707,0,16009,0,16009,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,시군구체육회 운영비 지원,307-03,민간단체법정운영비보조,○2025년 시군구체육회 운영비 지원,12000,0,12000,0,0,12000,0,0,0,0,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,체육시설 확충 지원 및 유지관리,201-01,사무관리비,○국군구리병원 체육시설(축구장) 화장실 임차,8000,0,8000,0,0,0,0,0,0,8000,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,체육시설 확충 지원 및 유지관리,201-02,공공운영비,○직영체육시설 유지보수 비용,70000,49000,21000,0,0,0,0,0,0,21000,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,체육시설 확충 지원 및 유지관리,405-01,자산및물품취득비,○검배체육문화센터 운영물품(수중자동청소로봇) 구입,23000,25000,-2000,0,0,0,0,0,0,-2000,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,구리시 전용축구장 2면 조성(전환사업),401-01,시설비,○시민운동장 인조잔디 축구장 조성공사,3160000,2460000,700000,0,0,0,0,0,0,700000,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,구리시멀티스포츠센터 관리대행,308-13,공기관등에대한경상적위탁사업비,○구리시멀티스포츠센터 관리대행비,4783648,4428324,355324,0,0,0,0,0,0,355324,데이터,평생학습과.xlsx
2025,추경3회,일반회계,평생학습과,구리시체육관 관리대행,308-13,공기관등에대한경상적위탁사업비,○구리시체육관 관리대행비,854566,924988,-70422,0,0,0,0,0,0,-70422,데이터,평생학습과.xlsx
